date,sector,index_price,fund_nav,valuation_percentile,attention_rank_pct,fund_start_date,valuation_metric
2024-08-01,科技,1665.973,1.7277,1.71,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-02,医药,7244.966,0.8203,1.89,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-02,半导体,3443.157,0.8089,8.4,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-02,新能源,2047.651,1.2053,4.76,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-02,沪深300,3384.392,1.2493,3.6,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-02,消费,15065.541,2.0476,0.9,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-02,科技,1638.304,1.7005,0.9,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-05,医药,7237.679,0.8195,1.89,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-05,半导体,3391.364,0.7749,4.44,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-05,新能源,2014.853,1.1881,3.99,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-05,沪深300,3343.321,1.2348,2.88,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-05,消费,15181.159,2.0623,1.26,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-05,科技,1607.288,1.67,0.54,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-06,医药,7323.625,0.8287,2.51,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-06,半导体,3393.795,0.7783,4.64,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-06,新能源,2029.171,1.2,4.56,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-06,沪深300,3342.979,1.2346,2.87,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-06,消费,15241.436,2.07,1.71,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-06,科技,1627.355,1.6896,0.72,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-07,医药,7275.575,0.8237,2.33,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-07,半导体,3382.366,0.7698,3.65,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-07,新能源,2025.796,1.1961,4.36,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-07,沪深300,3341.489,1.2341,2.69,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-07,消费,15216.116,2.0666,1.43,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-07,科技,1620.332,1.6827,0.63,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-08,医药,7306.228,0.8272,2.6,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-08,半导体,3375.75,0.7725,3.25,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-08,新能源,2011.851,1.19,3.98,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-08,沪深300,3342.937,1.2347,2.96,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-08,消费,15438.602,2.0952,2.51,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-08,科技,1611.509,1.6746,0.63,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-09,医药,7187.183,0.8147,1.7,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-09,半导体,3382.665,0.7741,3.83,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-09,新能源,1999.496,1.1795,3.98,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-09,沪深300,3331.627,1.2311,2.33,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-09,消费,15324.904,2.0808,2.15,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-09,科技,1595.642,1.659,0.54,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-12,医药,7275.892,0.824,2.5,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-12,半导体,3352.591,0.771,2.16,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-12,新能源,1988.617,1.1714,3.69,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-12,沪深300,3325.865,1.2291,2.06,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-12,消费,15346.995,2.0833,2.42,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-12,科技,1592.394,1.6557,0.54,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-13,医药,7214.532,0.8176,1.88,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-13,半导体,3378.949,0.7768,3.53,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-13,新能源,2002.99,1.1795,4.16,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-13,沪深300,3334.39,1.232,2.68,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-13,消费,15238.239,2.0694,1.79,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-13,科技,1607.186,1.6702,0.71,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-14,医药,7101.793,0.8058,0.98,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-14,半导体,3370.295,0.7676,3.04,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-14,新能源,1968.797,1.1589,3.68,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-14,沪深300,3309.239,1.2234,1.88,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-14,消费,15029.546,2.0427,0.71,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-14,科技,1584.328,1.6476,0.45,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-15,医药,7143.643,0.8101,1.34,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-15,半导体,3399.614,0.7718,5.68,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-15,新能源,1988.484,1.1709,3.77,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-15,沪深300,3341.953,1.235,3.21,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-15,消费,15093.643,2.0509,1.07,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-15,科技,1592.71,1.6559,0.71,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-16,医药,7146.913,0.8104,1.43,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-16,半导体,3371.868,0.7685,3.13,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-16,新能源,1976.855,1.1637,3.77,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-16,沪深300,3345.634,1.2367,3.74,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-16,消费,14977.414,2.036,0.71,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-16,科技,1591.461,1.6547,0.62,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-19,医药,7083.771,0.8038,0.8,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-19,半导体,3393.407,0.7692,5.18,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-19,新能源,1978.323,1.162,3.86,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-19,沪深300,3356.968,1.2406,4.1,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-19,消费,14857.346,2.0206,0.45,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-19,科技,1589.287,1.6524,0.62,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-20,医药,6988.65,0.7937,0.44,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-20,半导体,3350.874,0.7595,2.05,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-20,新能源,1961.469,1.1531,3.57,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-20,沪深300,3332.703,1.2322,2.58,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-20,消费,14647.065,1.9938,0.27,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-20,科技,1567.969,1.6314,0.27,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-21,医药,6939.608,0.7885,0.18,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-21,半导体,3318.716,0.7543,0.98,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-21,新能源,1978.697,1.1614,4.04,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-21,沪深300,3321.635,1.2283,2.04,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-21,消费,14496.873,1.9745,0.18,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-21,科技,1558.512,1.6221,0.18,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-22,医药,6889.058,0.7831,0.09,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-22,半导体,3314.209,0.7425,0.88,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-22,新能源,1967.433,1.1481,3.76,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-22,沪深300,3313.136,1.2253,2.04,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-22,消费,14320.511,1.9519,0.18,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-22,科技,1546.631,1.6103,0.09,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-23,医药,6871.7,0.7812,0.09,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-23,半导体,3316.222,0.7374,0.97,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-23,新能源,1956.574,1.1378,3.56,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-23,沪深300,3327.191,1.2305,2.4,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-23,消费,14297.03,1.9544,0.18,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-23,科技,1546.903,1.6106,0.18,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-26,医药,6806.411,0.7743,0.09,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-26,半导体,3332.965,0.7362,1.36,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-26,新能源,1985.981,1.1584,4.31,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-26,沪深300,3324.223,1.2296,2.22,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-26,消费,14205.617,1.9426,0.09,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-26,科技,1545.309,1.6089,0.09,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-27,医药,6802.657,0.7739,0.09,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-27,半导体,3290.686,0.7251,0.78,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-27,新能源,1964.812,1.1455,3.84,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-27,沪深300,3305.334,1.223,1.86,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-27,消费,14069.879,1.9251,0.09,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-27,科技,1530.744,1.5946,0.09,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-28,医药,6792.506,0.7728,0.09,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-28,半导体,3233.761,0.725,0.29,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-28,新能源,1958.385,1.1467,3.65,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-28,沪深300,3286.496,1.2171,1.42,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-28,消费,13879.953,1.9006,0.09,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-28,科技,1531.45,1.5953,0.18,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-29,医药,6892.268,0.7834,0.53,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-29,半导体,3170.321,0.732,0.1,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-29,新能源,1987.795,1.164,4.58,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-29,沪深300,3277.681,1.214,1.15,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-29,消费,14081.217,1.9264,0.27,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-29,科技,1541.4,1.6051,0.27,50.0,2011-09-20,PRICE_PERCENTILE
2024-08-30,医药,6977.445,0.7924,0.97,50.0,2019-03-26,PRICE_PERCENTILE
2024-08-30,半导体,3202.679,0.7558,0.39,50.0,2020-06-02,PRICE_PERCENTILE
2024-08-30,新能源,2035.37,1.1885,6.16,50.0,2020-04-03,PRICE_PERCENTILE
2024-08-30,沪深300,3321.432,1.2295,2.39,50.0,2009-07-10,PRICE_PERCENTILE
2024-08-30,消费,14414.661,1.9692,0.71,50.0,2015-03-24,PRICE_PERCENTILE
2024-08-30,科技,1580.459,1.6436,1.06,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-02,医药,6841.373,0.7779,0.35,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-02,半导体,3090.844,0.73,0.1,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-02,新能源,1983.304,1.1601,4.48,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-02,沪深300,3265.011,1.2095,0.79,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-02,消费,14012.112,1.9177,0.18,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-02,科技,1536.95,1.6006,0.26,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-03,医药,6908.566,0.785,0.71,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-03,半导体,3071.544,0.734,0.1,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-03,新能源,2029.531,1.1862,6.24,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-03,沪深300,3273.428,1.2125,0.97,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-03,消费,14181.0,1.939,0.44,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-03,科技,1556.321,1.6197,0.79,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-04,医药,6921.318,0.7863,0.79,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-04,半导体,3019.719,0.7276,0.1,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-04,新能源,2044.558,1.1937,6.61,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-04,沪深300,3252.165,1.205,0.79,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-04,消费,14023.17,1.9189,0.26,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-04,科技,1554.64,1.618,0.79,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-05,医药,6989.636,0.7935,1.5,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-05,半导体,3041.846,0.7252,0.19,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-05,新能源,2046.882,1.1974,6.7,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-05,沪深300,3257.758,1.2071,0.88,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-05,消费,14113.092,1.9303,0.53,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-05,科技,1564.723,1.628,1.14,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-06,医药,6873.381,0.7812,0.53,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-06,半导体,3013.803,0.7164,0.1,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-06,新能源,2019.702,1.1796,5.76,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-06,沪深300,3231.346,1.1977,0.62,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-06,消费,13937.781,1.9079,0.18,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-06,科技,1538.072,1.6016,0.35,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-09,医药,6861.348,0.781,0.44,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-09,半导体,2972.934,0.7129,0.1,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-09,新能源,2004.83,1.1721,5.39,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-09,沪深300,3192.952,1.1843,0.18,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-09,消费,13802.178,1.8903,0.09,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-09,科技,1539.038,1.6039,0.44,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-10,医药,6786.336,0.7732,0.09,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-10,半导体,2973.208,0.7183,0.19,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-10,新能源,1994.497,1.168,5.01,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-10,沪深300,3195.755,1.1853,0.26,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-10,消费,13786.543,1.8883,0.09,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-10,科技,1539.98,1.6049,0.53,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-11,医药,6821.173,0.777,0.44,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-11,半导体,2943.22,0.7166,0.1,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-11,新能源,2055.505,1.2044,7.6,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-11,沪深300,3186.13,1.1821,0.18,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-11,消费,13777.484,1.888,0.09,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-11,科技,1558.328,1.6231,1.23,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-12,医药,6736.662,0.7679,0.09,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-12,半导体,2952.452,0.7081,0.19,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-12,新能源,2047.51,1.1961,7.13,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-12,沪深300,3172.475,1.1773,0.09,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-12,消费,13504.211,1.8529,0.09,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-12,科技,1551.814,1.6165,1.05,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-13,医药,6676.296,0.7615,0.09,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-13,半导体,2933.865,0.7014,0.1,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-13,新能源,1995.977,1.1661,5.09,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-13,沪深300,3159.247,1.1727,0.09,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-13,消费,13295.672,1.8261,0.09,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-13,科技,1535.168,1.6002,0.26,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-18,医药,6657.434,0.7593,0.09,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-18,半导体,2943.138,0.6936,0.19,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-18,新能源,2003.749,1.1664,5.55,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-18,沪深300,3171.01,1.1768,0.17,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-18,消费,13127.275,1.8042,0.09,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-18,科技,1533.473,1.5984,0.26,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-19,医药,6731.583,0.7673,0.26,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-19,半导体,3010.779,0.701,0.67,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-19,新能源,2014.033,1.1747,5.82,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-19,沪深300,3196.036,1.1858,0.7,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-19,消费,13420.256,1.8419,0.26,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-19,科技,1546.474,1.6111,0.96,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-20,医药,6657.382,0.7595,0.09,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-20,半导体,3013.48,0.6972,0.77,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-20,新能源,1997.706,1.1655,5.17,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-20,沪深300,3201.05,1.1875,0.87,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-20,消费,13373.088,1.8357,0.26,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-20,科技,1536.599,1.6015,0.44,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-23,医药,6616.235,0.7551,0.09,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-23,半导体,3021.556,0.6894,1.05,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-23,新能源,1989.859,1.1608,4.88,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-23,沪深300,3212.764,1.1916,0.96,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-23,消费,13357.489,1.8336,0.26,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-23,科技,1530.506,1.5954,0.09,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-24,医药,6852.645,0.7804,1.13,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-24,半导体,3141.974,0.7146,1.43,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-24,新能源,2087.098,1.2202,9.12,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-24,沪深300,3351.909,1.2407,5.93,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-24,消费,14162.329,1.9372,1.48,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-24,科技,1615.322,1.6791,3.31,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-25,医药,6937.311,0.7895,1.92,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-25,半导体,3246.107,0.7205,2.1,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-25,新能源,2123.394,1.2365,10.21,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-25,沪深300,3401.533,1.2579,7.23,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-25,消费,14262.228,1.9504,1.83,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-25,科技,1641.542,1.7048,4.01,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-26,医药,7249.737,0.8231,4.7,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-26,半导体,3405.122,0.7492,8.48,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-26,新能源,2191.457,1.277,12.87,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-26,沪深300,3545.32,1.3086,14.71,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-26,消费,15372.354,2.0933,5.13,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-26,科技,1714.144,1.7764,6.53,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-27,医药,7754.535,0.8775,7.04,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-27,半导体,3491.512,0.8036,14.48,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-27,新能源,2371.955,1.3813,21.3,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-27,沪深300,3703.685,1.3656,23.04,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-27,消费,16518.284,2.2397,12.35,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-27,科技,1885.489,1.9441,17.3,50.0,2011-09-20,PRICE_PERCENTILE
2024-09-30,医药,8583.055,0.9658,15.38,50.0,2019-03-26,PRICE_PERCENTILE
2024-09-30,半导体,3783.416,0.9167,50.52,50.0,2020-06-02,PRICE_PERCENTILE
2024-09-30,新能源,2650.203,1.5358,33.58,50.0,2020-04-03,PRICE_PERCENTILE
2024-09-30,沪深300,4017.855,1.4753,46.48,50.0,2009-07-10,PRICE_PERCENTILE
2024-09-30,消费,17976.366,2.4229,25.02,50.0,2015-03-24,PRICE_PERCENTILE
2024-09-30,科技,2175.086,2.2248,33.28,50.0,2011-09-20,PRICE_PERCENTILE
2024-10-08,医药,9304.527,1.0407,23.78,50.0,2019-03-26,PRICE_PERCENTILE
2024-10-08,半导体,3961.024,1.0475,61.6,50.0,2020-06-02,PRICE_PERCENTILE
2024-10-08,新能源,2981.412,1.7076,38.5,50.0,2020-04-03,PRICE_PERCENTILE
2024-10-08,沪深300,4256.096,1.5621,61.81,50.0,2009-07-10,PRICE_PERCENTILE
2024-10-08,消费,18403.438,2.4746,29.08,50.0,2015-03-24,PRICE_PERCENTILE
2024-10-08,科技,2550.276,2.5787,57.29,50.0,2011-09-20,PRICE_PERCENTILE
2024-10-09,医药,8532.111,0.9608,15.09,50.0,2019-03-26,PRICE_PERCENTILE
2024-10-09,半导体,3631.47,1.0693,34.09,50.0,2020-06-02,PRICE_PERCENTILE
2024-10-09,新能源,2677.938,1.5474,34.62,50.0,2020-04-03,PRICE_PERCENTILE
2024-10-09,沪深300,3955.984,1.4582,39.72,50.0,2009-07-10,PRICE_PERCENTILE
2024-10-09,消费,16788.197,2.2798,13.96,50.0,2015-03-24,PRICE_PERCENTILE
2024-10-09,科技,2280.096,2.3288,40.16,50.0,2011-09-20,PRICE_PERCENTILE
2024-10-10,医药,8519.21,0.9603,15.08,50.0,2019-03-26,PRICE_PERCENTILE
2024-10-10,半导体,3854.277,1.0112,55.88,50.0,2020-06-02,PRICE_PERCENTILE
2024-10-10,新能源,2676.313,1.5406,34.49,50.0,2020-04-03,PRICE_PERCENTILE
2024-10-10,沪深300,3997.788,1.4719,44.19,50.0,2009-07-10,PRICE_PERCENTILE
2024-10-10,消费,17143.876,2.3247,16.98,50.0,2015-03-24,PRICE_PERCENTILE
2024-10-10,科技,2212.909,2.2644,35.79,50.0,2011-09-20,PRICE_PERCENTILE
2024-10-11,医药,8119.643,0.9175,10.74,50.0,2019-03-26,PRICE_PERCENTILE
2024-10-11,半导体,3706.567,0.9504,42.56,50.0,2020-06-02,PRICE_PERCENTILE
2024-10-11,新能源,2516.494,1.4533,29.89,50.0,2020-04-03,PRICE_PERCENTILE
2024-10-11,沪深300,3887.167,1.432,35.24,50.0,2009-07-10,PRICE_PERCENTILE
2024-10-11,消费,16678.638,2.2669,13.25,50.0,2015-03-24,PRICE_PERCENTILE
2024-10-11,科技,2100.871,2.1559,28.83,50.0,2011-09-20,PRICE_PERCENTILE
2024-10-14,医药,8182.127,0.9238,11.33,50.0,2019-03-26,PRICE_PERCENTILE
2024-10-14,半导体,3831.066,0.9816,53.88,50.0,2020-06-02,PRICE_PERCENTILE
2024-10-14,新能源,2570.101,1.4795,30.87,50.0,2020-04-03,PRICE_PERCENTILE
2024-10-14,沪深300,3961.342,1.4575,40.92,50.0,2009-07-10,PRICE_PERCENTILE
2024-10-14,消费,16828.949,2.2841,14.97,50.0,2015-03-24,PRICE_PERCENTILE
2024-10-14,科技,2155.403,2.2091,32.09,50.0,2011-09-20,PRICE_PERCENTILE
2024-10-15,医药,7960.49,0.9001,9.42,50.0,2019-03-26,PRICE_PERCENTILE
2024-10-15,半导体,3756.589,0.9643,48.16,50.0,2020-06-02,PRICE_PERCENTILE
2024-10-15,新能源,2494.237,1.439,29.47,50.0,2020-04-03,PRICE_PERCENTILE
2024-10-15,沪深300,3855.995,1.4209,33.36,50.0,2009-07-10,PRICE_PERCENTILE
2024-10-15,消费,16270.058,2.2126,10.54,50.0,2015-03-24,PRICE_PERCENTILE
2024-10-15,科技,2085.986,2.1423,28.35,50.0,2011-09-20,PRICE_PERCENTILE
2024-10-16,医药,7841.029,0.8873,8.2,50.0,2019-03-26,PRICE_PERCENTILE
2024-10-16,半导体,3823.144,0.9421,53.12,50.0,2020-06-02,PRICE_PERCENTILE
2024-10-16,新能源,2439.671,1.414,26.89,50.0,2020-04-03,PRICE_PERCENTILE
2024-10-16,沪深300,3831.589,1.4123,30.57,50.0,2009-07-10,PRICE_PERCENTILE
2024-10-16,消费,16061.33,2.1858,8.89,50.0,2015-03-24,PRICE_PERCENTILE
2024-10-16,科技,2039.95,2.0972,26.51,50.0,2011-09-20,PRICE_PERCENTILE
2024-10-17,医药,7768.401,0.8795,7.25,50.0,2019-03-26,PRICE_PERCENTILE
2024-10-17,半导体,3742.476,0.9451,46.65,50.0,2020-06-02,PRICE_PERCENTILE
2024-10-17,新能源,2419.958,1.4019,25.32,50.0,2020-04-03,PRICE_PERCENTILE
2024-10-17,沪深300,3788.222,1.3971,27.01,50.0,2009-07-10,PRICE_PERCENTILE
